39.64557499191985, 27.149756003985438
39.672864346593535, 27.469636137683654
39.51223137593153, 27.661835855911377
39.563357265219395, 28.380199615680255
39.70926160661016, 27.12412505299271
39.75341389198544, 27.269401643085754
39.55372000538784, 27.936151154911755
39.73763852272799, 27.715427609795366
39.7601214366796, 26.877471740027584
39.54934792818417, 28.480913061689133
39.68896870748122, 27.553268733222087
39.56452796556482, 27.728688053663433
39.764987026888484, 28.43211993774342
39.642787681518584, 27.531872312189343
39.75073102512885, 27.9257401425811
39.62304217651571, 28.355000011470793
39.521587218284076, 27.96843800692827
39.68151162915109, 28.17499862209361
39.67829409044262, 27.984225226036873
39.655770470247, 27.540108890096015
